Name,Nationality,Weight,Frequency
Jenkins-Ward,England,2,3
Jenkins-Watts,England,2,4
Jenkins-Webb,England,2,4
Jenkins-Wright,England,2,4
Johnson,England,8,62
Johnson-Armstrong,England,2,3
Johnson-Bailey,England,1,2
Johnson-Bell,England,1,2
Johnson-Burton,England,1,1
Johnson-Carter,England,1,2
Johnson-Clark,England,2,3
Johnson-Clarke,England,1,2
Johnson-Coleman,England,1,2
Johnson-Cook,England,2,3
Johnson-Cooper,England,2,3
Johnson-Cox,England,2,3
Johnson-Cross,England,2,5
Johnson-Davies,England,2,3
Johnson-Edwards,England,2,6
Johnson-Ellis,England,1,2
Johnson-Foster,England,2,5
Johnson-Fox,England,2,4
Johnson-Green,England,2,4
Johnson-Harris,England,2,3
Johnson-Harvey,England,2,4
Johnson-Holmes,England,2,3
Johnson-Howard,England,1,2
Johnson-Jones,England,2,6
Johnson-Lee,England,2,3
Johnson-Lewis,England,2,3
Johnson-Matthews,England,2,4
Johnson-Mills,England,2,3
Johnson-Moore,England,2,4
Johnson-Palmer,England,2,3
Johnson-Pearson,England,2,3
Johnson-Phillips,England,2,3
Johnson-Rivera,England,2,4
Johnson-Russell,England,1,1
Johnson-Smith,England,2,5
Johnson-Stevens,England,2,3
Johnson-Thomas,England,2,3
Johnson-Thompson,England,1,2
Johnson-Turner,England,1,2
Johnson-Walker,England,2,3
Johnson-Webb,England,2,4
Johnson-White,England,1,1
Johnson-Williams,England,2,3
Johnson-Wilson,England,2,4
Johnson-Wright,England,2,4
Jones,England,7,50
Khan,England,6,32
Khan-Baker,England,1,2
Khan-Bell,England,2,4
Khan-Bennett,England,1,2
Khan-Brown,England,2,3
Khan-Burton,England,2,4
Khan-Campbell,England,1,2
Khan-Clark,England,2,4
Khan-Clarke,England,2,3
Khan-Collins,England,1,1
Khan-Cook,England,2,4
Khan-Cooper,England,2,4
Khan-Cox,England,2,3
Khan-Cross,England,1,2
Khan-Davies,England,2,5
Khan-Dean,England,1,2
Khan-Edwards,England,2,4
Khan-Ellis,England,2,4
Khan-Evans,England,1,2
Khan-Fox,England,1,2
Khan-Graham,England,2,3
Khan-Gray,England,2,3
Khan-Griffin,England,2,3
Khan-Holmes,England,2,4
Khan-Jenkins,England,2,3
Khan-Jones,England,2,3
Khan-King,England,1,1
Khan-Lee,England,2,5
Khan-Martin,England,2,3
Khan-Mason,England,2,4
Khan-Mills,England,2,4
Khan-Moore,England,1,2
Khan-Murphy,England,2,4
Khan-Patel,England,2,3
Khan-Phillips,England,1,1
Khan-Price,England,2,3
Khan-Richardson,England,2,5
Khan-Rivera,England,2,3
Khan-Simpson,England,1,1
Khan-Stewart,England,2,3
Khan-Thomas,England,2,3
Khan-Thompson,England,2,4
Khan-Turner,England,2,3
Khan-Watts,England,2,3
Khan-Webb,England,2,3
Khan-Woods,England,2,3
King,England,5,22
Knight,England,5,21
Knight-Armstrong,England,1,2
Knight-Baker,England,2,5
Knight-Bell,England,2,5
Knight-Bennett,England,2,3
Knight-Carter,England,2,4
Knight-Chapman,England,1,2
Knight-Clarke,England,2,4
Knight-Coleman,England,1,2
Knight-Collins,England,2,3
Knight-Cross,England,2,4
Knight-Davies,England,2,4
Knight-Dean,England,2,4
Knight-Edwards,England,1,2
Knight-Graham,England,2,5
Knight-Gray,England,1,2
Knight-Hall,England,1,2
Knight-Harris,England,2,6
Knight-Hill,England,2,5
Knight-Jackson,England,1,2
Knight-Jenkins,England,2,3
Knight-Johnson,England,1,1
Knight-Jones,England,1,1
Knight-Khan,England,1,2
Knight-King,England,1,2
Knight-Lee,England,1,2
Knight-Lewis,England,1,2
Knight-Mason,England,2,3
Knight-Matthews,England,1,2
Knight-Morgan,England,2,3
Knight-Murphy,England,1,2
Knight-Powell,England,1,2
Knight-Richardson,England,1,1
Knight-Rivera,England,2,4
Knight-Rogers,England,1,1
Knight-Russell,England,1,2
Knight-Simpson,England,1,2
Knight-Smith,England,1,2
Knight-Stewart,England,1,2
Knight-Watts,England,2,3
Knight-White,England,2,6
Knight-Williams,England,1,1
Knight-Wilson,England,2,3
Knight-Woods,England,2,5
Knight-Wright,England,2,4
Lee,England,5,23
Lewis,England,5,23
Lewis-Allen,England,2,4
Lewis-Armstrong,England,2,3
Lewis-Bailey,England,1,2
Lewis-Baker,England,1,2
Lewis-Bell,England,1,2
Lewis-Bennett,England,2,3
Lewis-Burton,England,2,5
Lewis-Campbell,England,2,5
Lewis-Carter,England,2,5
Lewis-Chapman,England,2,5
Lewis-Clarke,England,2,5
Lewis-Collins,England,1,2
Lewis-Cox,England,2,3
Lewis-Dean,England,2,5
Lewis-Edwards,England,2,4
Lewis-Fox,England,2,4
Lewis-Graham,England,2,3
Lewis-Green,England,2,4
Lewis-Hall,England,2,3
Lewis-Harris,England,2,4
Lewis-Hill,England,2,3
Lewis-Jackson,England,1,2
Lewis-Johnson,England,2,3
Lewis-Jones,England,1,2
Lewis-Khan,England,1,1
Lewis-King,England,1,2
Lewis-Martin,England,2,6
Lewis-Mills,England,2,5
Lewis-Morris,England,2,4
Lewis-Palmer,England,1,1
Lewis-Parker,England,2,3
Lewis-Pearson,England,2,3
Lewis-Phillips,England,1,1
Lewis-Price,England,2,3
Lewis-Richardson,England,2,3
Lewis-Rivera,England,2,3
Lewis-Russell,England,1,1
Lewis-Stewart,England,2,4
Lewis-Taylor,England,2,3
Lewis-Thomas,England,2,4
Lewis-Ward,England,1,2
Lewis-White,England,1,2
Lewis-Williams,England,2,3
Lewis-Wilson,England,2,3
Lewis-Wright,England,2,3
Martin,England,5,25
Martin-Allen,England,1,2
Martin-Bailey,England,2,4
Martin-Baker,England,1,1
Martin-Bell,England,2,4
Martin-Bennett,England,2,3
Martin-Campbell,England,1,2
Martin-Chapman,England,1,2
Martin-Clark,England,2,5
Martin-Clarke,England,2,3
Martin-Collins,England,2,6
Martin-Cooper,England,2,3
Martin-Cox,England,1,2
Martin-Cross,England,2,3
Martin-Davies,England,2,4
Martin-Edwards,England,3,7
Martin-Ellis,England,2,5
Martin-Foster,England,1,1
Martin-Green,England,2,5
Martin-Harvey,England,2,3
Martin-Hill,England,1,1
Martin-Holmes,England,1,1
Martin-Jackson,England,1,1
Martin-Jenkins,England,2,5
Martin-Knight,England,2,3
Martin-Matthews,England,2,5
Martin-Mills,England,1,2
Martin-Moore,England,2,4
Martin-Morgan,England,2,3
Martin-Morris,England,2,3
Martin-Parker,England,2,4
Martin-Pearson,England,1,2
Martin-Powell,England,1,2
Martin-Roberts,England,1,2
Martin-Rogers,England,2,3
Martin-Russell,England,2,3
Martin-Simpson,England,1,2
Martin-Smith,England,2,3
Martin-Stevens,England,2,4
Martin-Stewart,England,2,4
Martin-Ward,England,2,3
Martin-Watts,England,1,1
Martin-Webb,England,1,1
Martin-Williams,England,1,2
Martin-Wilson,England,2,3
Martin-Wright,England,1,2
Mason,England,5,27
Mason-Allen,England,2,3
Mason-Armstrong,England,2,3
Mason-Baker,England,2,4
Mason-Bell,England,2,3
Mason-Brown,England,1,2
Mason-Burton,England,1,2
Mason-Clarke,England,1,1
Mason-Cook,England,1,2
Mason-Cooper,England,2,3
Mason-Cox,England,2,5
Mason-Cross,England,2,4
Mason-Davies,England,2,3
Mason-Dean,England,1,2
Mason-Ellis,England,2,3
Mason-Evans,England,2,3
Mason-Foster,England,1,2
Mason-Graham,England,2,3
Mason-Green,England,2,3
Mason-Griffin,England,2,4
Mason-Harvey,England,2,3
Mason-Hill,England,2,3
Mason-Holmes,England,1,2
Mason-Howard,England,2,3
Mason-Jackson,England,2,5
Mason-Johnson,England,1,1
Mason-Jones,England,1,2
Mason-Khan,England,2,4
Mason-King,England,2,4
Mason-Lee,England,2,3
Mason-Morris,England,2,4
Mason-Palmer,England,1,2
Mason-Parker,England,2,4
Mason-Patel,England,2,3
Mason-Pearson,England,2,3
Mason-Price,England,2,4
Mason-Rivera,England,1,2
Mason-Simpson,England,1,1
Mason-Thomas,England,2,3
Mason-Thompson,England,2,4
Mason-Walker,England,1,1
Mason-Ward,England,1,2
Mason-Watts,England,2,4
Mason-Williams,England,2,3
Mason-Wright,England,1,2
Matthews,England,6,33
Mills,England,5,29
Moore,England,6,33
Morgan,England,4,18
Morgan-Adams,England,2,3
Morgan-Baker,England,2,3
Morgan-Bell,England,2,4
Morgan-Bennett,England,2,3
Morgan-Campbell,England,1,2
Morgan-Chapman,England,2,5
Morgan-Clark,England,2,5
Morgan-Coleman,England,1,1
Morgan-Cook,England,2,4
Morgan-Cross,England,1,1
Morgan-Davies,England,2,6
Morgan-Evans,England,1,1
Morgan-Foster,England,3,7
Morgan-Fox,England,2,3
Morgan-Green,England,2,4
Morgan-Griffin,England,1,2
Morgan-Holmes,England,1,2
Morgan-Howard,England,2,3
Morgan-Jenkins,England,2,4
Morgan-Johnson,England,2,5
Morgan-Lee,England,2,4
Morgan-Mason,England,2,5
Morgan-Mills,England,2,3
Morgan-Moore,England,2,3
Morgan-Morris,England,2,3
Morgan-Palmer,England,1,2
Morgan-Parker,England,1,2
Morgan-Phillips,England,2,4
Morgan-Powell,England,1,1
Morgan-Price,England,1,2
Morgan-Richardson,England,1,1
Morgan-Rivera,England,2,3
Morgan-Roberts,England,1,2
Morgan-Russell,England,2,4
Morgan-Simpson,England,2,3
Morgan-Stevens,England,2,3
Morgan-Stewart,England,2,4
Morgan-Taylor,England,2,3
Morgan-Thompson,England,1,1
Morgan-Watts,England,1,1
Morgan-Williams,England,2,4
Morgan-Wilson,England,1,2
Morgan-Woods,England,2,3
Morgan-Wright,England,1,2
Morris,England,5,21
Morris-Baker,England,1,1
Morris-Bell,England,2,4
Morris-Bennett,England,2,4
Morris-Brown,England,2,4
Morris-Campbell,England,1,2
Morris-Carter,England,2,3
Morris-Clark,England,2,4
Morris-Clarke,England,1,1
Morris-Collins,England,1,2
Morris-Cook,England,2,4
Morris-Cross,England,2,4
Morris-Davies,England,2,4
Morris-Ellis,England,2,4
Morris-Fox,England,2,5
Morris-Graham,England,1,1
Morris-Gray,England,2,4
Morris-Green,England,2,3
Morris-Harvey,England,1,2
Morris-Holmes,England,2,3
Morris-Howard,England,1,1
Morris-Khan,England,2,3
Morris-Knight,England,1,2
Morris-Lewis,England,3,7
Morris-Martin,England,2,3
Morris-Mason,England,2,3
Morris-Matthews,England,2,5
Morris-Moore,England,1,2
Morris-Morgan,England,2,5
Morris-Murphy,England,2,3
Morris-Parker,England,1,2
Morris-Patel,England,2,6
Morris-Pearson,England,1,2
Morris-Powell,England,2,3
Morris-Roberts,England,1,2
Morris-Rogers,England,2,3
Morris-Simpson,England,1,2
Morris-Smith,England,2,3
Morris-Stevens,England,1,2
Morris-Stewart,England,1,2
Morris-Taylor,England,2,5
Morris-Turner,England,1,2
Morris-Ward,England,2,5
Morris-Webb,England,2,6
Morris-Woods,England,1,1
Murphy,England,5,23
Murphy-Adams,England,1,2
Murphy-Baker,England,2,4
Murphy-Bell,England,2,3
Murphy-Brown,England,2,3
Murphy-Chapman,England,1,2
Murphy-Clark,England,1,2
Murphy-Coleman,England,2,3
Murphy-Collins,England,3,9
Murphy-Cooper,England,2,3
Murphy-Cross,England,2,5
Murphy-Davies,England,1,2
Murphy-Edwards,England,2,3
Murphy-Foster,England,2,4
Murphy-Fox,England,1,2
Murphy-Graham,England,2,6
Murphy-Gray,England,2,6
Murphy-Griffin,England,1,1
Murphy-Harvey,England,2,3
Murphy-Hill,England,1,1
Murphy-Holmes,England,1,1
Murphy-Jackson,England,1,2
Murphy-Johnson,England,2,6
Murphy-Jones,England,1,2
Murphy-King,England,2,3
Murphy-Lee,England,1,1
Murphy-Lewis,England,1,1
Murphy-Martin,England,2,4
Murphy-Mills,England,2,6
Murphy-Moore,England,2,4
Murphy-Palmer,England,2,4
Murphy-Powell,England,2,3
Murphy-Price,England,2,3
Murphy-Richardson,England,2,3
Murphy-Roberts,England,2,5
Murphy-Rogers,England,2,4
Murphy-Smith,England,2,3
Murphy-Stevens,England,2,3
Murphy-Thomas,England,2,3
Murphy-Turner,England,2,6
Murphy-Ward,England,1,2
Murphy-Webb,England,2,3
Murphy-White,England,1,1
Murphy-Williams,England,1,2
Murphy-Woods,England,2,4
Palmer,England,6,32
Palmer-Adams,England,1,2
Palmer-Bailey,England,2,4
Palmer-Burton,England,1,1
Palmer-Carter,England,2,3
Palmer-Chapman,England,3,7
Palmer-Clark,England,2,4
Palmer-Clarke,England,2,4
Palmer-Cook,England,2,3
Palmer-Cox,England,2,3
Palmer-Davies,England,1,1
Palmer-Dean,England,2,4
Palmer-Ellis,England,1,2
Palmer-Evans,England,2,5
Palmer-Foster,England,2,4
Palmer-Fox,England,2,5
Palmer-Graham,England,1,1
Palmer-Green,England,1,2
Palmer-Griffin,England,2,3
Palmer-Harvey,England,2,6
Palmer-Hill,England,1,2
Palmer-Howard,England,1,1
Palmer-Jenkins,England,2,4
Palmer-Knight,England,1,2
Palmer-Lee,England,2,3
Palmer-Lewis,England,2,6
Palmer-Mason,England,2,4
Palmer-Matthews,England,1,1
Palmer-Mills,England,2,5
Palmer-Moore,England,1,1
Palmer-Morgan,England,2,5
Palmer-Morris,England,1,2
Palmer-Murphy,England,2,3
Palmer-Pearson,England,1,2
Palmer-Phillips,England,1,2
Palmer-Powell,England,2,3
Palmer-Richardson,England,2,4
Palmer-Rivera,England,1,2
Palmer-Rogers,England,1,1
Palmer-Smith,England,1,1
Palmer-Stewart,England,1,2
Palmer-Walker,England,2,4
Palmer-Wilson,England,1,2
Palmer-Woods,England,2,6
Palmer-Wright,England,2,3
Parker,England,5,30
Patel,England,6,34
Pearson,England,5,27
Pearson-Adams,England,2,3
Pearson-Allen,England,2,4
Pearson-Baker,England,2,3
Pearson-Bennett,England,2,6
Pearson-Carter,England,1,2
Pearson-Chapman,England,2,4
Pearson-Clark,England,2,3
Pearson-Coleman,England,1,2
Pearson-Collins,England,2,4
Pearson-Cook,England,1,1
Pearson-Cox,England,1,1
Pearson-Cross,England,1,2
Pearson-Dean,England,1,1
Pearson-Edwards,England,2,4
Pearson-Evans,England,1,2
Pearson-Foster,England,1,1
Pearson-Graham,England,1,1
Pearson-Gray,England,1,1
Pearson-Green,England,1,2
Pearson-Harris,England,1,2
Pearson-Howard,England,2,3
Pearson-Jackson,England,1,1
Pearson-Jenkins,England,1,2
Pearson-Jones,England,2,3
Pearson-Khan,England,2,3
Pearson-Knight,England,2,5
Pearson-Lee,England,2,6
Pearson-Lewis,England,1,1
Pearson-Matthews,England,2,3
Pearson-Mills,England,2,3
Pearson-Morgan,England,2,5
Pearson-Morris,England,2,4
Pearson-Palmer,England,3,7
Pearson-Parker,England,2,3
Pearson-Powell,England,2,3
Pearson-Richardson,England,2,3
Pearson-Rivera,England,2,3
Pearson-Roberts,England,2,5
Pearson-Russell,England,2,4
Pearson-Simpson,England,1,2
Pearson-Smith,England,2,3
Pearson-Stevens,England,2,4
Pearson-Thomas,England,2,3
Pearson-Thompson,England,2,4
Pearson-Turner,England,1,2
Phillips,England,4,20
Powell,England,6,32
Powell-Adams,England,1,1
Powell-Bailey,England,2,4
Powell-Baker,England,2,3
Powell-Bell,England,2,5
Powell-Bennett,England,2,3
Powell-Brown,England,1,1
Powell-Campbell,England,2,6
Powell-Chapman,England,2,3
Powell-Clark,England,2,5
Powell-Clarke,England,2,4
Powell-Coleman,England,1,2
Powell-Collins,England,2,6
Powell-Cook,England,1,2
Powell-Cross,England,1,2
Powell-Dean,England,2,3
Powell-Edwards,England,2,4
Powell-Ellis,England,2,3
Powell-Foster,England,2,5
Powell-Fox,England,2,3
Powell-Graham,England,1,2
Powell-Harris,England,1,2
Powell-Hill,England,2,3
Powell-Howard,England,2,3
Powell-Johnson,England,1,2
Powell-Jones,England,2,3
Powell-Khan,England,2,3
Powell-Knight,England,2,3
Powell-Lewis,England,2,3
Powell-Matthews,England,2,3
Powell-Patel,England,2,3
Powell-Phillips,England,1,1
Powell-Richardson,England,1,2
Powell-Rivera,England,1,2
Powell-Roberts,England,2,4
Powell-Simpson,England,2,4
Powell-Stevens,England,2,4
Powell-Stewart,England,1,2
Powell-Taylor,England,2,3
Powell-Thomas,England,2,3
Powell-Thompson,England,2,5
Powell-Walker,England,1,2
Powell-Ward,England,2,3
Powell-Webb,England,2,3
Powell-White,England,2,3
Powell-Williams,England,2,3
Price,England,4,17
Richardson,England,6,31
Richardson-Adams,England,1,2
Richardson-Allen,England,2,6
Richardson-Bailey,England,1,1
Richardson-Baker,England,2,3
Richardson-Bell,England,1,2
Richardson-Burton,England,2,4
Richardson-Coleman,England,2,4
Richardson-Collins,England,2,3
Richardson-Cox,England,2,3
Richardson-Cross,England,1,1
Richardson-Ellis,England,2,4
Richardson-Evans,England,2,4
Richardson-Graham,England,2,4
Richardson-Gray,England,1,1
Richardson-Holmes,England,1,2
Richardson-Howard,England,1,1
Richardson-Jenkins,England,1,1
Richardson-Jones,England,2,3
Richardson-Khan,England,2,3
Richardson-King,England,2,3
Richardson-Lee,England,2,3
Richardson-Mason,England,1,2
Richardson-Moore,England,2,3
Richardson-Morgan,England,1,2
Richardson-Morris,England,3,7
Richardson-Murphy,England,1,1
Richardson-Palmer,England,2,5
Richardson-Patel,England,2,3
Richardson-Pearson,England,1,1
Richardson-Price,England,1,2
Richardson-Rivera,England,2,5
Richardson-Russell,England,2,6
Richardson-Smith,England,2,3
Richardson-Taylor,England,2,3
Richardson-Thompson,England,2,3
Richardson-Turner,England,2,5
Richardson-Walker,England,2,3
Richardson-Ward,England,2,4
Richardson-Watts,England,1,2
Richardson-Webb,England,1,2
Richardson-White,England,2,4
Richardson-Williams,England,1,2
Richardson-Woods,England,2,5
Richardson-Wright,England,1,1
Rivera,England,6,31
Rivera-Armstrong,England,1,1
Rivera-Burton,England,2,5
Rivera-Campbell,England,2,6
Rivera-Clarke,England,1,1
Rivera-Collins,England,2,3
Rivera-Cook,England,1,1
Rivera-Cooper,England,2,4
Rivera-Cox,England,2,5
Rivera-Ellis,England,2,4
Rivera-Graham,England,1,2
Rivera-Gray,England,3,7
Rivera-Griffin,England,2,5
Rivera-Hall,England,1,1
Rivera-Harris,England,2,4
Rivera-Hill,England,2,4
Rivera-Holmes,England,2,4
Rivera-Howard,England,2,4
Rivera-Jackson,England,1,1
Rivera-Jones,England,1,2
Rivera-Knight,England,1,2
Rivera-Lee,England,2,3
Rivera-Lewis,England,2,4
Rivera-Martin,England,2,3
Rivera-Morgan,England,1,2
Rivera-Murphy,England,2,4
Rivera-Phillips,England,1,2
Rivera-Powell,England,2,5
Rivera-Price,England,1,2
Rivera-Roberts,England,2,4
Rivera-Rogers,England,1,2
Rivera-Russell,England,2,5
Rivera-Simpson,England,2,4
Rivera-Smith,England,2,5
Rivera-Stevens,England,2,4
Rivera-Stewart,England,2,4
Rivera-Thomas,England,1,2
Rivera-Turner,England,2,6
Rivera-Walker,England,2,4
Rivera-Ward,England,1,1
Rivera-Watts,England,1,2
Rivera-Webb,England,1,2
Rivera-Williams,England,2,3
Rivera-Wilson,England,2,3
Rivera-Woods,England,2,3
Rivera-Wright,England,2,4
Roberts,England,5,28
Roberts-Adams,England,2,4
Roberts-Allen,England,2,3
Roberts-Armstrong,England,2,5
Roberts-Bailey,England,2,3
Roberts-Bennett,England,1,2
Roberts-Brown,England,2,3
Roberts-Burton,England,1,1
Roberts-Clark,England,2,3
Roberts-Coleman,England,2,6
Roberts-Cooper,England,2,3
Roberts-Cross,England,2,5
Roberts-Davies,England,2,3
Roberts-Edwards,England,2,3
Roberts-Ellis,England,2,6
Roberts-Evans,England,2,3
Roberts-Foster,England,2,3
Roberts-Fox,England,2,5
Roberts-Gray,England,1,2
Roberts-Hall,England,2,6
Roberts-Harvey,England,2,3
Roberts-Holmes,England,1,2
Roberts-Howard,England,1,2
Roberts-Jenkins,England,1,1
Roberts-Johnson,England,2,4
Roberts-King,England,1,2
Roberts-Knight,England,2,3
Roberts-Mason,England,2,4
Roberts-Matthews,England,1,2
Roberts-Moore,England,1,2
Roberts-Morgan,England,2,3
Roberts-Palmer,England,1,1
Roberts-Powell,England,2,3
Roberts-Price,England,1,2
Roberts-Richardson,England,2,4
Roberts-Rivera,England,1,1
Roberts-Smith,England,2,4
Roberts-Taylor,England,1,2
Roberts-Thompson,England,2,3
Roberts-Turner,England,2,3
Roberts-Ward,England,2,3
Roberts-Watts,England,2,6
Roberts-White,England,2,4
Roberts-Wilson,England,1,1
Roberts-Wright,England,2,4
Rogers,England,5,23
Russell,England,5,27
Russell-Adams,England,2,5
Russell-Allen,England,2,3
Russell-Armstrong,England,2,3
Russell-Baker,England,1,1
Russell-Brown,England,2,5
Russell-Carter,England,1,2
Russell-Chapman,England,1,1
Russell-Clarke,England,2,3
Russell-Coleman,England,2,4
Russell-Cook,England,2,4
Russell-Cox,England,2,6
Russell-Ellis,England,1,2
Russell-Foster,England,1,1
Russell-Gray,England,1,2
Russell-Green,England,2,4
Russell-Hall,England,2,3
Russell-Harvey,England,1,2
Russell-Hill,England,2,3
Russell-Jackson,England,2,4
Russell-Khan,England,1,2
Russell-King,England,2,3
Russell-Mason,England,1,2
Russell-Matthews,England,1,1
Russell-Mills,England,1,2
Russell-Morgan,England,2,5
Russell-Morris,England,2,4
Russell-Patel,England,2,3
Russell-Pearson,England,2,3
Russell-Powell,England,1,2
Russell-Price,England,2,6
Russell-Rogers,England,2,3
Russell-Smith,England,2,3
Russell-Taylor,England,1,2
Russell-Thomas,England,2,4
Russell-Thompson,England,1,1
Russell-Walker,England,2,4
Russell-Ward,England,2,3
Russell-Watts,England,1,1
Russell-Webb,England,2,5
Russell-White,England,2,4
Russell-Williams,England,1,2
Russell-Wilson,England,2,4
Russell-Woods,England,3,7
Russell-Wright,England,3,7
Simpson,England,5,28
Simpson-Allen,England,1,1
Simpson-Bell,England,1,2
Simpson-Bennett,England,2,3
Simpson-Brown,England,2,3
Simpson-Burton,England,1,2
Simpson-Campbell,England,1,2
Simpson-Carter,England,1,2
Simpson-Clarke,England,2,3
Simpson-Coleman,England,2,3
Simpson-Collins,England,1,2
Simpson-Cook,England,2,5
Simpson-Cooper,England,1,2
Simpson-Cross,England,2,5
Simpson-Dean,England,2,4
Simpson-Ellis,England,1,1
Simpson-Foster,England,1,1
Simpson-Graham,England,2,3
Simpson-Gray,England,1,2
Simpson-Green,England,2,4
Simpson-Hill,England,2,4
Simpson-Howard,England,2,4
Simpson-Jackson,England,1,2
Simpson-Lewis,England,2,5
Simpson-Martin,England,2,3
Simpson-Mason,England,2,6
Simpson-Matthews,England,2,3
Simpson-Morgan,England,1,2
Simpson-Murphy,England,2,6
Simpson-Palmer,England,2,3
Simpson-Patel,England,1,2
Simpson-Pearson,England,1,1
Simpson-Powell,England,2,3
Simpson-Price,England,2,4
Simpson-Rogers,England,1,1
Simpson-Russell,England,1,2
Simpson-Smith,England,2,3
Simpson-Taylor,England,2,3
Simpson-Thomas,England,2,4
Simpson-Thompson,England,1,2
Simpson-Turner,England,2,4
Simpson-Walker,England,2,3
Simpson-Ward,England,2,6
Simpson-White,England,2,3
Simpson-Williams,England,2,3
Simpson-Wilson,England,1,2
Smith,England,8,65
Smith-Adams,England,2,3
Smith-Bailey,England,2,3
Smith-Baker,England,2,5
Smith-Bell,England,2,3
Smith-Brown,England,2,4
Smith-Burton,England,2,5
Smith-Campbell,England,2,3
Smith-Collins,England,1,2
Smith-Cook,England,2,3
Smith-Cooper,England,2,5
Smith-Cross,England,2,4
Smith-Davies,England,2,3
Smith-Evans,England,2,3
Smith-Fox,England,1,2
Smith-Graham,England,1,2
Smith-Gray,England,2,4
Smith-Griffin,England,2,3
Smith-Harris,England,2,3
Smith-Hill,England,2,3
Smith-Holmes,England,1,2
Smith-Howard,England,3,7
Smith-Jackson,England,1,1
